therapist_consistency_id,therapist_id,therapist_name,outlet_id,outlet_name,market_context,period_type,period_start,period_end,rolling_window_weeks,therapist_role,employment_type,active_flag,hours_available,hours_sold,utilization_percent,revenue_eur,yield_eur_per_sold_hour,revpath_proxy_eur_per_available_hour,avg_ticket_eur,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_impact_rate_percent,complaint_rate_percent,service_recovery_rate_percent,schedule_adherence_percent,attendance_reliability_percent,performance_level_score,utilization_stability_score,yield_stability_score,guest_quality_stability_score,commercial_consistency_score,attendance_consistency_score,variance_penalty_score,market_fairness_modifier_score,therapist_consistency_score_0_100,therapist_consistency_band,consistency_primary_gap,consistency_secondary_gap,consistency_variance_flag,coach_priority_flag,burnout_risk_flag,score_confidence_level,observed_weeks_count,observed_months_count,minimum_sample_rule_applied,data_coverage_flag,source_dependency_status,qa_status,audit_note,status
TCS_00001,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2017-01-01,2017-01-31,12,therapist,full_time,yes,148.08,101.25,68.38,6077.03,60.02,41.04,63.02,39.95,23.24,8.96,3.49,3.97,31.57,86.78,91.12,54.418499999999995,89.46000000000001,99.5,92.06,31.595,88.95,5.209999999999997,0,72.06,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00145,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2020-01-01,2020-01-31,12,therapist,full_time,yes,138.3,77.57,56.09,4573.53,58.96,33.07,61.91,40.16,21.99,16.19,3.51,3.92,29.78,85.64,88.4,49.589999999999996,98.25,98.44,92.16,31.074999999999996,87.02000000000001,2.1080000000000014,0,71.81,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00146,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2020-02-01,2020-02-29,12,therapist,full_time,yes,148.68,80.18,53.93,4945.5,61.68,33.26,64.76,39.92,20.35,12.07,5.55,1.55,14.61,83.45,92.38,49.504,96.09,98.84,96.9,30.135,87.91499999999999,2.3379999999999974,0,71.99,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00147,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2020-03-01,2020-03-31,12,therapist,full_time,yes,152.23,41.43,27.22,2227.28,53.76,14.63,56.45,24.79,9.49,7.02,11.77,1.6,14.96,77.76,88.13,33.48499999999999,69.38,93.24,96.8,17.14,82.945,15.272000000000006,0,56.89,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00148,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2020-04-01,2020-04-30,12,therapist,full_time,yes,146.41,34.01,23.23,1834.84,53.95,12.53,56.65,30.06,13.04,6.4,9.62,2.19,18.86,72.48,78.87,33.478,65.39,93.43,95.62,21.549999999999997,75.67500000000001,16.909999999999997,0,55.23,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00149,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2020-05-01,2020-05-31,12,therapist,full_time,yes,151.4,43.25,28.57,2404.7,55.6,15.88,58.38,23.29,13.39,4.1,10.58,2.73,22.87,73.63,85.67,34.961499999999994,70.72999999999999,95.08,94.54,18.34,79.65,14.222000000000005,0,57.5,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00150,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2020-06-01,2020-06-30,12,therapist,full_time,yes,154.58,27.34,17.69,1432.34,52.39,9.27,55.01,28.63,13.93,5.91,8.29,2.41,22.3,80.3,83.96,30.912,59.849999999999994,91.87,95.18,21.28,82.13,19.794,0,53.58,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00151,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2020-07-01,2020-07-31,12,therapist,full_time,yes,150.56,55.27,36.71,3147.07,56.94,20.9,59.79,34.31,15.58,6.32,7.91,1.21,11.19,80.78,87.45,40.260999999999996,78.87,96.41999999999999,97.58,24.945,84.11500000000001,10.126000000000005,0,63.23,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00152,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2020-08-01,2020-08-31,12,therapist,full_time,yes,156.93,61.9,39.44,3835.32,61.96,24.44,65.06,32.42,15.54,9.91,6.96,4.13,32.51,89.76,92.1,42.684,81.6,98.56,91.74,23.98,90.93,8.762000000000002,0,65.42,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00153,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2020-09-01,2020-09-30,12,therapist,full_time,yes,145.31,68.27,46.98,4133.75,60.55,28.45,63.58,35.48,10.59,10.05,7.84,1.21,9.63,82.08,83.15,44.546,89.13999999999999,99.97,97.58,23.034999999999997,82.61500000000001,4.598000000000006,0,67.49,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00154,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2020-10-01,2020-10-31,12,therapist,full_time,yes,154.8,80.01,51.69,4482.96,56.03,28.96,58.83,35.75,15.56,6.66,6.28,2.51,22.56,86.73,91.73,45.3985,93.85,95.50999999999999,94.98,25.655,89.23,4.758000000000006,0,68.79,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00155,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2020-11-01,2020-11-30,12,therapist,full_time,yes,145.24,57.72,39.74,3272.15,56.69,22.53,59.52,33.02,10.29,6.7,6.61,2.01,17.38,85.72,81.03,40.247,81.9,96.16999999999999,95.98,21.655,83.375,9.174000000000003,0,63.23,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00156,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2020-12-01,2020-12-31,12,therapist,full_time,yes,145.65,62.99,43.25,3804.6,60.4,26.12,63.42,28.13,12.21,5.85,4.51,2.73,24.49,90.39,85.27,42.3285,85.41,99.88,94.54,20.17,87.83,6.430000000000004,0,65.97,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00157,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-01-01,2021-01-31,12,therapist,full_time,yes,139.14,55.96,40.22,3427.55,61.25,24.63,64.31,40.07,12.98,7.25,7.03,1.92,15.91,80.43,81.64,43.472,82.38,99.27000000000001,96.16,26.525,81.035,7.723999999999998,0,65.34,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00158,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-02-01,2021-02-28,12,therapist,full_time,yes,139.25,61.67,44.29,3737.2,60.6,26.84,63.63,35.19,10.58,7.64,6.84,2.26,17.85,76.87,80.84,43.577000000000005,86.44999999999999,99.92,95.48,22.884999999999998,78.855,5.904000000000004,0,65.69,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00159,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-03-01,2021-03-31,12,therapist,full_time,yes,160.43,73.86,46.04,4239.56,57.4,26.43,60.27,37.87,13.0,5.79,4.95,1.97,15.58,85.64,80.73,43.8345,88.19999999999999,96.88,96.06,25.435,83.185,6.362000000000007,0,66.46,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00160,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-04-01,2021-04-30,12,therapist,full_time,yes,142.83,68.24,47.78,4176.29,61.2,29.24,64.26,38.02,15.17,10.5,4.23,2.27,18.9,78.51,85.8,46.121500000000005,89.94,99.32,95.46,26.595000000000002,82.155,4.7500000000000036,0,68.11,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00161,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-05-01,2021-05-31,12,therapist,full_time,yes,142.95,55.26,38.66,3258.13,58.96,22.79,61.91,40.99,13.14,5.26,6.82,2.12,18.99,80.37,83.43,42.286500000000004,80.82,98.44,95.76,27.065,81.9,8.720000000000004,0,64.51,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00162,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-06-01,2021-06-30,12,therapist,full_time,yes,157.65,72.76,46.15,4194.61,57.65,26.61,60.53,32.35,10.99,10.6,6.55,2.49,23.53,76.4,89.27,42.830999999999996,88.31,97.13,95.02,21.67,82.83500000000001,6.322000000000002,0,65.64,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00163,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-07-01,2021-07-31,12,therapist,full_time,yes,157.66,61.53,39.03,3720.1,60.46,23.6,63.48,34.8,11.5,9.19,6.19,3.05,23.79,76.46,89.05,41.7665,81.19,99.94,93.9,23.15,82.755,8.158000000000001,0,64.27,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00164,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-08-01,2021-08-31,12,therapist,full_time,yes,146.38,67.51,46.12,3804.19,56.35,25.99,59.17,39.94,10.22,5.62,4.46,2.36,19.07,83.92,88.68,43.3885,88.28,95.83,95.28,25.08,86.30000000000001,6.828000000000001,0,66.42,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00165,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-09-01,2021-09-30,12,therapist,full_time,yes,157.42,58.67,37.27,3364.72,57.35,21.37,60.22,28.55,10.11,7.12,4.78,1.64,14.85,80.03,91.49,38.916,79.43,96.83,96.72,19.33,85.75999999999999,9.823999999999998,0,62.56,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00166,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-10-01,2021-10-31,12,therapist,full_time,yes,154.2,64.27,41.68,3806.71,59.23,24.69,62.19,34.22,11.03,10.44,6.28,1.39,11.0,89.2,91.53,42.106,83.84,98.71,97.22,22.625,90.36500000000001,7.258000000000001,0,66.21,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00167,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-11-01,2021-11-30,12,therapist,full_time,yes,141.49,71.18,50.31,4374.72,61.46,30.92,64.53,35.39,10.83,5.81,7.25,1.18,9.66,89.94,82.79,46.0525,92.47,99.06,97.64,23.11,86.36500000000001,3.6239999999999997,0,69.15,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00168,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-12-01,2021-12-31,12,therapist,full_time,yes,138.73,69.72,50.26,4102.32,58.84,29.57,61.78,36.99,13.29,7.07,4.89,2.23,18.17,87.56,89.74,45.727,92.41999999999999,98.32,95.54,25.14,88.65,4.150000000000008,0,69.15,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00169,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-01-01,2022-01-31,12,therapist,full_time,yes,138.03,73.54,53.28,4395.49,59.77,31.84,62.76,48.29,20.65,16.28,4.02,3.61,31.25,86.15,86.1,49.90849999999999,95.44,99.25,92.78,34.47,86.125,2.846000000000001,0,71.75,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00170,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-02-01,2022-02-28,12,therapist,full_time,yes,140.22,87.96,62.73,5134.23,58.37,36.62,61.29,54.23,26.95,14.0,4.93,3.42,29.01,80.91,91.28,54.56199999999999,95.11000000000001,97.85,93.16,40.589999999999996,86.095,3.4999999999999973,0,73.63,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00171,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-03-01,2022-03-31,12,therapist,full_time,yes,152.25,101.65,66.77,5770.67,56.77,37.9,59.61,39.96,23.98,16.23,5.4,3.25,24.96,90.27,94.83,52.83,91.07000000000001,96.25,93.5,31.97,92.55,5.721999999999998,0,71.87,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00172,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-04-01,2022-04-30,12,therapist,full_time,yes,156.29,86.19,55.15,4916.28,57.04,31.46,59.89,45.89,19.09,11.22,2.68,2.57,23.21,84.7,84.26,49.01349999999999,97.31,96.52,94.86,32.49,84.48,2.982000000000001,0,71.04,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00173,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-05-01,2022-05-31,12,therapist,full_time,yes,158.69,103.94,65.5,6060.74,58.31,38.19,61.23,52.61,18.74,8.56,4.7,3.0,23.43,90.38,94.42,54.036,92.34,97.78999999999999,94.0,35.675,92.4,4.548000000000002,0,73.35,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00174,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-06-01,2022-06-30,12,therapist,full_time,yes,158.48,98.86,62.38,6037.38,61.07,38.1,64.12,53.48,18.87,8.75,2.71,2.53,23.55,81.49,87.16,54.059999999999995,95.46000000000001,99.45,94.94,36.175,84.32499999999999,2.5419999999999963,0,73.41,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00175,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-07-01,2022-07-31,12,therapist,full_time,yes,158.93,101.49,63.86,5636.75,55.54,35.47,58.32,44.83,23.87,9.29,5.2,3.27,25.47,94.63,88.6,52.095,93.98,95.02,93.46,34.35,91.615,5.054,0,72.1,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00176,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-08-01,2022-08-31,12,therapist,full_time,yes,154.58,81.3,52.59,4587.76,56.43,29.68,59.25,52.2,24.25,14.41,3.91,4.05,37.57,90.8,94.06,49.6245,94.75,95.91,91.9,38.225,92.43,4.546000000000001,0,71.94,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00177,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-09-01,2022-09-30,12,therapist,full_time,yes,157.07,99.69,63.47,5923.58,59.42,37.71,62.39,40.41,17.15,16.2,5.21,1.23,10.01,89.83,89.7,51.6455,94.37,98.9,97.54,28.779999999999998,89.765,2.937999999999996,0,72.58,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00178,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-10-01,2022-10-31,12,therapist,full_time,yes,148.1,89.0,60.09,5511.77,61.93,37.22,65.03,40.17,21.75,11.68,5.96,4.15,35.38,93.79,89.7,51.995000000000005,97.75,98.59,91.7,30.96,91.745,2.2939999999999987,0,73.22,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00179,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-11-01,2022-11-30,12,therapist,full_time,yes,142.01,86.95,61.23,4952.67,56.96,34.88,59.81,50.73,27.19,15.86,3.09,2.01,15.43,84.75,84.9,53.0545,96.61000000000001,96.44,95.98,38.96,84.825,3.181999999999996,0,73.11,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00180,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-12-01,2022-12-31,12,therapist,full_time,yes,149.99,95.53,63.69,5796.76,60.68,38.65,63.71,39.19,19.42,10.88,2.42,3.05,28.3,85.8,87.89,52.321,94.15,99.84,93.9,29.305,86.845,3.0139999999999962,0,72.16,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00181,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2023-01-01,2023-01-31,12,therapist,full_time,yes,148.92,92.58,62.17,5221.51,56.4,35.06,59.22,55.9,16.98,9.92,2.43,4.11,37.38,84.95,91.18,52.43149999999999,95.67,95.88,91.78,36.44,88.065,4.202000000000002,0,72.27,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
